Symbol,CompanyName,Details,QuickFind,OptionChain,Type,Last Update
RGCO,RGC Resources Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RGCO&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RGCO&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RGCO&co=PC,STOCK,2022-03-01 05:02:08.072845
RGEN,Repligen Corp.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RGEN&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RGEN&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RGEN&co=PC,STOCK,2022-03-01 05:02:08.072845
RGI,Invesco S&P 500 Equal Weight Industrials ETF,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RGI&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RGI&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RGI&co=PC,ETF,2022-03-01 05:02:08.072845
RGI,Invesco S&P 500 Equal Weight Industrials ETF,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RGI&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RGI&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RGI&co=PC,STOCK,2022-03-01 05:02:08.072845
RGLD,Royal Gold Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RGLD&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RGLD&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RGLD&co=PC,STOCK,2022-03-01 05:02:08.072845
RGLS,Regulus Therapeutics Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RGLS&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RGLS&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RGLS&co=PC,STOCK,2022-03-01 05:02:08.072845
RGNX,Regenxbio Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RGNX&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RGNX&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RGNX&co=PC,STOCK,2022-03-01 05:02:08.072845
RGP,Resources Connection Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RGP&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RGP&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RGP&co=PC,STOCK,2022-03-01 05:02:08.072845
RGR,Sturm Ruger & Co. Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RGR&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RGR&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RGR&co=PC,STOCK,2022-03-01 05:02:08.072845
RGS,Regis Corp.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RGS&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RGS&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RGS&co=PC,STOCK,2022-03-01 05:02:08.072845
RH,RH,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RH&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RH&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RH&co=PC,STOCK,2022-03-01 05:02:08.072845
RHI,Robert Half International Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RHI&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RHI&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RHI&co=PC,STOCK,2022-03-01 05:02:08.072845
RHP,Ryman Hospitality Properties Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RHP&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RHP&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RHP&co=PC,STOCK,2022-03-01 05:02:08.072845
RICK,RCI Hospitality Holdings Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RICK&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RICK&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RICK&co=PC,STOCK,2022-03-01 05:02:08.072845
RIDE,Lordstown Motors Corp.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RIDE&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RIDE&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RIDE&co=PC,STOCK,2022-03-01 05:02:08.072845
RIG,Transocean Ltd.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RIG&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RIG&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RIG&co=PC,STOCK,2022-03-01 05:02:08.072845
RIGL,Rigel Pharmas. Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RIGL&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RIGL&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RIGL&co=PC,STOCK,2022-03-01 05:02:08.072845
RIGZ,Viridi Cleaner Energy Crypto-Mining & Semiconductor ETF,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RIGZ&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RIGZ&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RIGZ&co=PC,ETF,2022-03-01 05:02:08.072845
RIGZ,Viridi Cleaner Energy Crypto-Mining & Semiconductor ETF,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RIGZ&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RIGZ&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RIGZ&co=PC,STOCK,2022-03-01 05:02:08.072845
RILY,B. Riley Financial Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RILY&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RILY&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RILY&co=PC,STOCK,2022-03-01 05:02:08.072845
RING,iShares MSCI Global Gold Miners ETF,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RING&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RING&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RING&co=PC,ETF,2022-03-01 05:02:08.072845
RING,iShares MSCI Global Gold Miners ETF,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RING&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RING&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RING&co=PC,STOCK,2022-03-01 05:02:08.072845
RIO,Rio Tinto PLC ADS,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RIO&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RIO&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RIO&co=PC,STOCK,2022-03-01 05:02:08.072845
RIOT,Riot Blockchain Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RIOT&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RIOT&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RIOT&co=PC,STOCK,2022-03-01 05:02:08.072845
RIVN,Rivian Automotive Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RIVN&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RIVN&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RIVN&co=PC,STOCK,2022-03-01 05:02:08.072845
RJA,ELEMENTS Rogers Intl Commodity Agri ETN,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RJA&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RJA&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RJA&co=PC,STOCK,2022-03-01 05:02:08.072845
RJF,Raymond James Financial Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RJF&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RJF&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RJF&co=PC,STOCK,2022-03-01 05:02:08.072845
RJI,ELEMENTS Rogers Intl Commodity ETN,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RJI&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RJI&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RJI&co=PC,STOCK,2022-03-01 05:02:08.072845
RJN,ELEMENTS Rogers International Commod Index ETN,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RJN&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RJN&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RJN&co=PC,STOCK,2022-03-01 05:02:08.072845
RJZ,ELEMENTS Rogers Intnl Commod. Metals Tot Ret ETN,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RJZ&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RJZ&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RJZ&co=PC,STOCK,2022-03-01 05:02:08.072845
RKDA,Arcadia Biosciences Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RKDA&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RKDA&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RKDA&co=PC,STOCK,2022-03-01 05:02:08.072845
RKLB,Rocket Lab USA Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RKLB&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RKLB&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RKLB&co=PC,STOCK,2022-03-01 05:02:08.072845
RKLY,Rockley Photonics Holdings Ltd.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RKLY&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RKLY&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RKLY&co=PC,STOCK,2022-03-01 05:02:08.072845
RKT,Rocket Companies Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RKT&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RKT&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RKT&co=PC,STOCK,2022-03-01 05:02:08.072845
RL,Polo Ralph Lauren Corp,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RL&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RL&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RL&co=PC,STOCK,2022-03-01 05:02:08.072845
RLAY,Relay Therapeutics Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RLAY&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RLAY&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RLAY&co=PC,STOCK,2022-03-01 05:02:08.072845
RLGT,Radiant Logistics Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RLGT&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RLGT&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RLGT&co=PC,STOCK,2022-03-01 05:02:08.072845
RLGY,Realogy Holdings Corp.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RLGY&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RLGY&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RLGY&co=PC,STOCK,2022-03-01 05:02:08.072845
RLI,RLI Corp.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RLI&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RLI&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RLI&co=PC,STOCK,2022-03-01 05:02:08.072845
RLJ,RLJ Lodging Trust REIT,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RLJ&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RLJ&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RLJ&co=PC,STOCK,2022-03-01 05:02:08.072845
RLMD,Relmada Therapeutics Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RLMD&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RLMD&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RLMD&co=PC,STOCK,2022-03-01 05:02:08.072845
RLX,RLX Technology Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RLX&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RLX&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RLX&co=PC,STOCK,2022-03-01 05:02:08.072845
RM,Regional Management Corp.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RM&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RM&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RM&co=PC,STOCK,2022-03-01 05:02:08.072845
RMAX,RE/MAX Holdings Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RMAX&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RMAX&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RMAX&co=PC,STOCK,2022-03-01 05:02:08.072845
RMBL,Rumbleon Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RMBL&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RMBL&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RMBL&co=PC,STOCK,2022-03-01 05:02:08.072845
RMBS,Rambus Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RMBS&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RMBS&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RMBS&co=PC,STOCK,2022-03-01 05:02:08.072845
RMD,Resmed Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RMD&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RMD&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RMD&co=PC,STOCK,2022-03-01 05:02:08.072845
RMNI,Rimini Street Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RMNI&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RMNI&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RMNI&co=PC,STOCK,2022-03-01 05:02:08.072845
RMO,Romeo Power Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RMO&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RMO&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RMO&co=PC,STOCK,2022-03-01 05:02:08.072845
RMTI,Rockwell Medical Technologies Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RMTI&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RMTI&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RMTI&co=PC,STOCK,2022-03-01 05:02:08.072845
RNA,Avidity Biosciences Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RNA&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RNA&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RNA&co=PC,STOCK,2022-03-01 05:02:08.072845
RNG,RingCentral Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RNG&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RNG&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RNG&co=PC,STOCK,2022-03-01 05:02:08.072845
RNLX,Renalytix AI PLC,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RNLX&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RNLX&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RNLX&co=PC,STOCK,2022-03-01 05:02:08.072845
RNR,RenaissanceRe Holdings Ltd.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RNR&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RNR&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RNR&co=PC,STOCK,2022-03-01 05:02:08.072845
RNST,Renasant Corp.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RNST&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RNST&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RNST&co=PC,STOCK,2022-03-01 05:02:08.072845
RNW,ReNew Energy Global PLC,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RNW&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RNW&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RNW&co=PC,STOCK,2022-03-01 05:02:08.072845
RNWK,RealNetworks Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RNWK&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RNWK&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RNWK&co=PC,STOCK,2022-03-01 05:02:08.072845
ROAD,Construction Partners Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=ROAD&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=ROAD&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=ROAD&co=PC,STOCK,2022-03-01 05:02:08.072845
ROBO,Robo Global Robotics & Automation ETF,https://www.poweropt.com/partnerdetail.asp?txtSymbol=ROBO&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=ROBO&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=ROBO&co=PC,STOCK,2022-03-01 05:02:08.072845
ROBO,Robo Global Robotics & Automation ETF,https://www.poweropt.com/partnerdetail.asp?txtSymbol=ROBO&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=ROBO&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=ROBO&co=PC,ETF,2022-03-01 05:02:08.072845
ROBT,First Trust Nasd Artificial Int. and Robotics ETF,https://www.poweropt.com/partnerdetail.asp?txtSymbol=ROBT&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=ROBT&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=ROBT&co=PC,STOCK,2022-03-01 05:02:08.072845
ROBT,First Trust Nasd Artificial Int. and Robotics ETF,https://www.poweropt.com/partnerdetail.asp?txtSymbol=ROBT&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=ROBT&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=ROBT&co=PC,ETF,2022-03-01 05:02:08.072845
ROCC,Ranger Oil Corp.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=ROCC&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=ROCC&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=ROCC&co=PC,STOCK,2022-03-01 05:02:08.072845
ROCK,Gibraltar Steel Corp.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=ROCK&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=ROCK&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=ROCK&co=PC,STOCK,2022-03-01 05:02:08.072845
RODM,Hartford Multifactor Developed Markets  ETF,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RODM&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RODM&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RODM&co=PC,STOCK,2022-03-01 05:02:08.072845
RODM,Hartford Multifactor Developed Markets  ETF,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RODM&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RODM&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RODM&co=PC,ETF,2022-03-01 05:02:08.072845
ROG,Rogers Corp.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=ROG&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=ROG&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=ROG&co=PC,STOCK,2022-03-01 05:02:08.072845
ROIC,Retail Opportunity Investments Corp.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=ROIC&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=ROIC&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=ROIC&co=PC,STOCK,2022-03-01 05:02:08.072845
ROIV,Roivant Sciences Ltd.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=ROIV&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=ROIV&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=ROIV&co=PC,STOCK,2022-03-01 05:02:08.072845
ROK,Rockwell Automation Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=ROK&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=ROK&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=ROK&co=PC,STOCK,2022-03-01 05:02:08.072845
ROKU,Roku Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=ROKU&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=ROKU&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=ROKU&co=PC,STOCK,2022-03-01 05:02:08.072845
ROL,Rollins Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=ROL&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=ROL&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=ROL&co=PC,STOCK,2022-03-01 05:02:08.072845
ROLL,RBC Bearings Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=ROLL&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=ROLL&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=ROLL&co=PC,STOCK,2022-03-01 05:02:08.072845
ROM,ProShares Ultra DJ US Technology Index ETF,https://www.poweropt.com/partnerdetail.asp?txtSymbol=ROM&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=ROM&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=ROM&co=PC,STOCK,2022-03-01 05:02:08.072845
ROM,ProShares Ultra DJ US Technology Index ETF,https://www.poweropt.com/partnerdetail.asp?txtSymbol=ROM&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=ROM&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=ROM&co=PC,ETF,2022-03-01 05:02:08.072845
ROOT,Root Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=ROOT&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=ROOT&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=ROOT&co=PC,STOCK,2022-03-01 05:02:08.072845
ROP,Roper Indus. Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=ROP&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=ROP&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=ROP&co=PC,STOCK,2022-03-01 05:02:08.072845
ROST,Ross Stores Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=ROST&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=ROST&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=ROST&co=PC,STOCK,2022-03-01 05:02:08.072845
ROVR,Rover Group Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=ROVR&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=ROVR&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=ROVR&co=PC,STOCK,2022-03-01 05:02:08.072845
RPAR,RPAR Risk Parity ETF,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RPAR&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RPAR&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RPAR&co=PC,ETF,2022-03-01 05:02:08.072845
RPAR,RPAR Risk Parity ETF,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RPAR&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RPAR&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RPAR&co=PC,STOCK,2022-03-01 05:02:08.072845
RPAY,Repay Holdings Corp.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RPAY&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RPAY&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RPAY&co=PC,STOCK,2022-03-01 05:02:08.072845
RPD,Rapid7 Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RPD&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RPD&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RPD&co=PC,STOCK,2022-03-01 05:02:08.072845
RPG,Invesco S&P 500 Pure Growth ETF,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RPG&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RPG&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RPG&co=PC,ETF,2022-03-01 05:02:08.072845
RPG,Invesco S&P 500 Pure Growth ETF,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RPG&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RPG&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RPG&co=PC,STOCK,2022-03-01 05:02:08.072845
RPM,RPM International Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RPM&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RPM&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RPM&co=PC,STOCK,2022-03-01 05:02:08.072845
RPRX,Royalty Pharma PLC,https://www.poweropt.com/partnerdetail.asp?txtSymbol=RPRX&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=RPRX&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=RPRX&co=PC,STOCK,2022-03-01 05:02:08.072845
